timestamp,type,advances,declines,unchanged,advance_decline_ratio,market_sentiment,sector,change_percent,volume
2025-11-01T21:23:46.298294,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:23:46.298294,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:23:46.298294,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:25:30.757113,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:25:30.757113,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:25:30.757113,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:25:30.757113,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:25:30.757113,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:25:30.757113,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:25:30.757113,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:25:30.757113,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:25:30.757113,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:27:15.607609,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:27:15.607609,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:27:15.607609,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:27:15.607609,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:27:15.607609,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:27:15.607609,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:27:15.607609,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:27:15.607609,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:27:15.607609,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:28:53.182941,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:28:53.182941,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:28:53.182941,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:28:53.182941,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:28:53.182941,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:28:53.182941,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:28:53.182941,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:28:53.182941,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:28:53.182941,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:30:40.254546,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:30:40.254546,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:30:40.254546,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:30:40.254546,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:30:40.254546,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:30:40.254546,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:30:40.254546,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:30:40.254546,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:30:40.254546,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:32:25.457107,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:32:25.457107,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:32:25.457107,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:32:25.457107,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:32:25.457107,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:32:25.457107,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:32:25.457107,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:32:25.457107,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:32:25.457107,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:34:06.219448,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:34:06.219448,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:34:06.219448,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:34:06.219448,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:34:06.219448,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:34:06.219448,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:34:06.219448,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:34:06.219448,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:34:06.219448,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:36:02.705759,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:36:02.705759,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:36:02.705759,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:36:02.705759,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:36:02.705759,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:36:02.705759,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:36:02.705759,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:36:02.705759,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:36:02.705759,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:37:37.670042,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:37:37.670042,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:37:37.670042,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:37:37.670042,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:37:37.670042,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:37:37.670042,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:37:37.670042,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:37:37.670042,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:37:37.670042,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:39:16.506541,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:39:16.506541,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:39:16.506541,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:39:16.506541,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:39:16.506541,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:39:16.506541,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:39:16.506541,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:39:16.506541,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:39:16.506541,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:40:58.984082,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:40:58.984082,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:40:58.984082,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:40:58.984082,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:40:58.984082,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:40:58.984082,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:40:58.984082,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:40:58.984082,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:40:58.984082,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:42:45.703540,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:42:45.703540,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:42:45.703540,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:42:45.703540,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:42:45.703540,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:42:45.703540,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:42:45.703540,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:42:45.703540,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:42:45.703540,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:44:24.829480,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:44:24.829480,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:44:24.829480,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:44:24.829480,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:44:24.829480,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:44:24.829480,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:44:24.829480,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:44:24.829480,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:44:24.829480,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:46:00.168860,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:46:00.168860,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:46:00.168860,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:46:00.168860,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:46:00.168860,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:46:00.168860,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:46:00.168860,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:46:00.168860,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:46:00.168860,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:47:33.889287,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:47:33.889287,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:47:33.889287,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:47:33.889287,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:47:33.889287,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:47:33.889287,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:47:33.889287,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:47:33.889287,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:47:33.889287,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:49:10.306827,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:49:10.306827,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:49:10.306827,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:49:10.306827,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:49:10.306827,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:49:10.306827,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:49:10.306827,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:49:10.306827,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:49:10.306827,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:51:04.593316,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:51:04.593316,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:51:04.593316,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:51:04.593316,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:51:04.593316,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:51:04.593316,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:51:04.593316,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:51:04.593316,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:51:04.593316,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
2025-11-01T21:52:44.558434,market_breadth,0.0,0.0,0.0,inf,bearish,,,
2025-11-01T21:52:44.558434,sector_performance,,,,,,Banking,-1.3288181110963981,4443200.0
2025-11-01T21:52:44.558434,sector_performance,,,,,,IT,-0.5069727733119337,4923401.0
2025-11-01T21:52:44.558434,sector_performance,,,,,,Pharma,-0.48182483889253475,3847029.0
2025-11-01T21:52:44.558434,sector_performance,,,,,,Auto,-0.27989481569099284,391600.0
2025-11-01T21:52:44.558434,sector_performance,,,,,,FMCG,-0.5744407052486811,51700.0
2025-11-01T21:52:44.558434,sector_performance,,,,,,Metal,-0.9811185277891552,1018800.0
2025-11-01T21:52:44.558434,sector_performance,,,,,,Realty,-0.25789602179276316,159700.0
2025-11-01T21:52:44.558434,sector_performance,,,,,,Energy,-0.4331170446358116,3936500.0
